idade,sexo,tempo_como_cliente,frequencia_uso,ligacoes_callcenter,dias_atraso,assinatura,duracao_contrato,total_gasto,meses_ultima_interacao,cancelou
41,Feminino,58,10,0,20,Padrão,Trimestral,983,2,Não
41,Feminino,36,5,4,3,Padrão,Trimestral,914,5,Não
32,Feminino,17,10,1,2,Básico,Anual,625,3,Não
49,Feminino,49,9,2,4,Prêmio,Anual,544,11,Não
31,Feminino,38,3,0,6,Padrão,Anual,948,5,Não
38,Masculino,40,3,1,20,Prêmio,Trimestral,598,17,Não
20,Masculino,44,6,1,9,Prêmio,Anual,564,13,Não
36,Feminino,40,2,3,11,Básico,Trimestral,893,8,Não
49,Masculino,25,3,4,2,Prêmio,Trimestral,994,30,Não
35,Masculino,48,8,0,3,Prêmio,Anual,647,9,Não
42,Masculino,28,3,1,13,Prêmio,Trimestral,712,17,Não
48,Masculino,4,6,3,4,Prêmio,Trimestral,898,18,Não
44,Masculino,60,7,2,3,Padrão,Trimestral,507,8,Não
27,Masculino,28,8,0,12,Básico,Anual,551,14,Não
27,Masculino,50,10,1,16,Padrão,Anual,956,22,Não
50,Masculino,59,3,4,3,Prêmio,Anual,518,5,Não
33,Feminino,41,6,3,2,Prêmio,Anual,748,14,Não
48,Masculino,38,4,2,13,Prêmio,Trimestral,925,27,Não
46,Masculino,8,6,4,20,Prêmio,Trimestral,768,7,Não
36,Masculino,44,8,1,20,Prêmio,Anual,582,7,Não
28,Feminino,9,3,1,4,Prêmio,Trimestral,634,11,Não
40,Masculino,8,10,1,14,Prêmio,Trimestral,907,25,Não
21,Masculino,36,10,1,16,Padrão,Trimestral,541,5,Não
49,Feminino,31,5,0,1,Prêmio,Trimestral,768,1,Não
39,Feminino,7,5,2,7,Básico,Anual,523,5,Não
50,Masculino,26,2,2,11,Prêmio,Trimestral,973,8,Não
39,Feminino,5,1,1,2,Padrão,Trimestral,792,10,Não
49,Masculino,36,7,2,6,Prêmio,Trimestral,522,27,Não
50,Masculino,36,3,2,14,Prêmio,Anual,582,25,Não
49,Masculino,46,3,0,17,Básico,Trimestral,803,1,Não
42,Masculino,49,9,4,3,Prêmio,Anual,932,2,Não
19,Masculino,32,2,0,19,Padrão,Trimestral,957,17,Não
40,Feminino,47,6,3,14,Prêmio,Anual,978,3,Não
21,Masculino,52,1,2,19,Prêmio,Trimestral,869,2,Não
43,Masculino,52,5,3,16,Básico,Trimestral,968,4,Não
27,Masculino,48,6,1,15,Padrão,Anual,774,28,Não
40,Masculino,43,7,2,19,Prêmio,Trimestral,670,10,Não
43,Masculino,9,8,0,1,Básico,Anual,945,8,Não
47,Masculino,10,5,2,13,Padrão,Anual,771,30,Não
44,Masculino,57,6,0,11,Básico,Trimestral,892,3,Não
30,Masculino,59,4,3,13,Prêmio,Anual,691,27,Não
38,Masculino,26,6,0,17,Básico,Trimestral,936,27,Não
47,Masculino,58,4,0,12,Padrão,Anual,967,28,Não
34,Masculino,52,1,3,16,Básico,Trimestral,580,9,Não
32,Masculino,60,6,1,8,Padrão,Trimestral,853,21,Não
44,Masculino,32,6,4,5,Prêmio,Anual,939,21,Não
37,Masculino,39,3,2,3,Padrão,Trimestral,960,12,Não
33,Masculino,44,2,1,0,Prêmio,Anual,897,2,Não
40,Feminino,46,2,2,18,Prêmio,Anual,750,3,Não
22,Masculino,47,9,0,2,Padrão,Anual,979,4,Não
47,Masculino,44,8,4,0,Básico,Trimestral,684,4,Não
42,Masculino,50,3,3,8,Padrão,Trimestral,762,8,Não
42,Masculino,48,8,3,9,Padrão,Trimestral,726,27,Não
40,Masculino,54,7,0,15,Básico,Anual,780,30,Não
48,Masculino,9,8,1,0,Básico,Trimestral,620,16,Não
35,Feminino,58,2,1,3,Padrão,Anual,590,3,Não
22,Feminino,48,3,0,8,Padrão,Trimestral,774,4,Não
41,Feminino,49,2,4,0,Prêmio,Trimestral,783,6,Não
48,Feminino,28,4,4,11,Prêmio,Anual,989,9,Não
42,Masculino,56,4,3,6,Padrão,Trimestral,699,13,Não
41,Masculino,8,7,3,6,Prêmio,Anual,552,28,Não
32,Masculino,22,10,1,13,Padrão,Anual,721,16,Não
18,Feminino,59,6,0,20,Prêmio,Anual,627,11,Não
45,Feminino,25,2,3,19,Básico,Anual,820,8,Não
43,Masculino,47,1,2,13,Básico,Trimestral,982,18,Não
43,Masculino,37,3,2,11,Prêmio,Trimestral,843,4,Não
19,Feminino,57,4,1,8,Prêmio,Trimestral,915,15,Não
31,Feminino,5,4,2,7,Prêmio,Trimestral,586,11,Não
44,Masculino,25,5,0,20,Padrão,Anual,890,22,Não
47,Masculino,50,5,2,10,Padrão,Anual,948,28,Não
26,Masculino,1,5,2,5,Prêmio,Trimestral,814,14,Não
47,Masculino,3,7,3,3,Prêmio,Trimestral,600,22,Não
43,Masculino,2,4,4,19,Padrão,Trimestral,995,6,Não
40,Masculino,47,3,4,7,Padrão,Trimestral,649,26,Não
43,Masculino,41,2,1,6,Padrão,Anual,675,14,Não
37,Masculino,8,6,0,4,Padrão,Trimestral,917,25,Não
25,Feminino,30,1,0,8,Prêmio,Anual,809,13,Não
22,Masculino,45,7,0,1,Básico,Anual,582,12,Não
20,Masculino,33,7,0,6,Prêmio,Trimestral,819,27,Não
24,Masculino,37,9,2,15,Prêmio,Anual,637,25,Não
29,Masculino,3,7,2,2,Prêmio,Anual,661,25,Não
27,Masculino,59,4,2,8,Básico,Anual,670,1,Não
28,Feminino,10,1,0,11,Prêmio,Trimestral,879,11,Não
22,Masculino,38,7,0,20,Padrão,Trimestral,886,1,Não
50,Feminino,32,9,2,19,Padrão,Trimestral,520,12,Não
21,Masculino,42,9,1,14,Prêmio,Trimestral,863,8,Não
41,Feminino,3,8,3,8,Prêmio,Anual,731,7,Não
31,Masculino,33,5,2,10,Prêmio,Trimestral,688,3,Não
20,Masculino,59,2,0,17,Prêmio,Trimestral,519,27,Não
40,Masculino,48,9,3,15,Prêmio,Trimestral,857,24,Não
30,Feminino,34,7,0,8,Básico,Anual,508,14,Não
38,Feminino,59,7,1,5,Básico,Trimestral,945,11,Não
33,Masculino,33,2,1,16,Prêmio,Trimestral,587,13,Não
42,Masculino,43,3,0,15,Padrão,Anual,578,25,Não
43,Masculino,7,6,0,7,Básico,Trimestral,566,18,Não
25,Masculino,29,1,1,17,Prêmio,Anual,779,4,Não
29,Feminino,40,2,1,3,Básico,Anual,929,9,Não
44,Masculino,45,2,3,17,Padrão,Trimestral,807,27,Não
41,Feminino,53,6,0,17,Padrão,Anual,977,6,Não
42,Masculino,38,8,0,3,Padrão,Trimestral,522,5,Não
23,Masculino,57,8,2,16,Prêmio,Trimestral,793,6,Não
33,Masculino,55,7,2,1,Básico,Anual,716,7,Não
48,Masculino,30,10,1,7,Prêmio,Anual,719,13,Não
47,Masculino,38,4,3,20,Padrão,Trimestral,899,26,Não
33,Feminino,6,8,1,0,Prêmio,Trimestral,599,7,Não
49,Masculino,9,1,3,1,Padrão,Trimestral,576,28,Não
46,Masculino,14,10,3,12,Prêmio,Trimestral,787,7,Não
47,Masculino,32,5,2,15,Prêmio,Anual,889,13,Não
43,Masculino,8,2,1,7,Padrão,Trimestral,562,14,Não
47,Feminino,6,8,0,4,Prêmio,Trimestral,553,7,Não
41,Feminino,52,7,2,4,Básico,Anual,718,8,Não
38,Feminino,11,9,3,1,Básico,Anual,752,11,Não
39,Masculino,55,1,0,13,Padrão,Trimestral,640,7,Não
32,Masculino,33,5,3,15,Básico,Trimestral,704,7,Não
34,Feminino,28,1,0,19,Prêmio,Trimestral,907,8,Não
47,Masculino,53,4,1,16,Prêmio,Trimestral,784,4,Não
35,Feminino,40,7,1,2,Padrão,Trimestral,691,2,Não
36,Feminino,32,3,1,1,Básico,Trimestral,879,5,Não
20,Masculino,32,7,0,6,Prêmio,Trimestral,952,25,Não
23,Feminino,41,10,2,3,Prêmio,Trimestral,994,12,Não
39,Feminino,56,1,1,19,Prêmio,Anual,724,1,Não
28,Masculino,27,1,2,13,Prêmio,Anual,778,30,Não
48,Masculino,2,7,1,10,Prêmio,Anual,855,20,Não
45,Masculino,31,8,1,14,Prêmio,Anual,835,14,Não
34,Feminino,56,10,0,3,Padrão,Trimestral,567,14,Não
32,Masculino,11,4,0,13,Prêmio,Trimestral,872,6,Não
49,Masculino,40,8,2,14,Básico,Trimestral,805,17,Não
46,Masculino,7,7,3,1,Prêmio,Anual,786,21,Não
43,Masculino,26,7,3,19,Básico,Anual,617,21,Não
44,Masculino,59,10,0,17,Prêmio,Trimestral,609,28,Não
20,Feminino,28,6,2,2,Padrão,Anual,782,11,Não
47,Masculino,52,8,1,2,Prêmio,Trimestral,927,15,Não
48,Feminino,33,5,3,11,Prêmio,Trimestral,580,8,Não
26,Masculino,52,7,0,12,Básico,Anual,615,10,Não
48,Masculino,25,5,0,5,Básico,Trimestral,879,24,Não
27,Masculino,37,5,1,15,Padrão,Trimestral,894,28,Não
44,Feminino,7,9,1,5,Padrão,Anual,749,15,Não
39,Masculino,44,8,0,19,Prêmio,Anual,624,23,Não
23,Feminino,52,1,2,9,Básico,Trimestral,681,5,Não
31,Feminino,2,3,3,11,Prêmio,Anual,572,6,Não
18,Masculino,45,2,1,14,Básico,Trimestral,734,24,Não
29,Masculino,30,2,2,14,Prêmio,Trimestral,523,14,Não
25,Masculino,26,5,0,6,Padrão,Anual,833,3,Não
21,Feminino,41,1,1,13,Básico,Anual,917,14,Não
35,Masculino,29,2,1,13,Padrão,Trimestral,917,19,Não
43,Feminino,37,5,1,18,Prêmio,Trimestral,817,3,Não
50,Masculino,52,2,4,4,Básico,Trimestral,669,26,Não
50,Masculino,7,3,2,16,Básico,Trimestral,557,28,Não
46,Feminino,47,5,0,10,Padrão,Trimestral,654,6,Não
24,Masculino,37,4,0,20,Básico,Trimestral,896,2,Não
48,Feminino,23,10,4,8,Prêmio,Trimestral,524,1,Não
32,Masculino,28,8,2,2,Padrão,Trimestral,800,28,Não
37,Masculino,28,5,3,10,Padrão,Trimestral,863,18,Não
27,Masculino,48,10,2,13,Prêmio,Trimestral,671,30,Não
34,Feminino,5,10,2,5,Padrão,Anual,812,10,Não
50,Feminino,53,5,1,13,Padrão,Trimestral,988,10,Não
36,Masculino,45,6,0,1,Básico,Anual,843,25,Não
35,Masculino,38,7,2,14,Básico,Trimestral,697,21,Não
41,Masculino,44,3,0,17,Básico,Trimestral,738,2,Não
38,Masculino,40,10,0,5,Básico,Anual,610,16,Não
38,Masculino,57,3,3,2,Padrão,Trimestral,700,17,Não
21,Feminino,60,7,2,9,Padrão,Anual,609,15,Não
29,Masculino,57,7,1,1,Prêmio,Trimestral,786,24,Não
28,Masculino,34,4,1,1,Básico,Anual,826,16,Não
37,Feminino,37,8,1,7,Padrão,Anual,954,13,Não
40,Masculino,35,9,4,6,Padrão,Anual,739,11,Não
50,Feminino,31,8,0,17,Padrão,Anual,562,10,Não
46,Feminino,39,3,1,15,Básico,Trimestral,973,11,Não
41,Feminino,20,10,0,3,Básico,Anual,657,8,Não
38,Masculino,3,7,1,6,Padrão,Anual,992,10,Não
45,Feminino,47,8,1,6,Prêmio,Trimestral,794,3,Não
43,Masculino,32,5,4,9,Padrão,Trimestral,746,18,Não
45,Feminino,37,1,3,20,Padrão,Anual,660,12,Não
41,Masculino,46,4,1,8,Padrão,Anual,830,28,Não
25,Feminino,10,8,2,5,Padrão,Anual,801,9,Não
47,Feminino,9,9,1,10,Básico,Anual,702,4,Não
34,Masculino,7,9,2,8,Prêmio,Anual,669,21,Não
47,Feminino,35,9,2,2,Padrão,Anual,577,11,Não
25,Masculino,46,8,2,18,Prêmio,Trimestral,912,21,Não
29,Feminino,39,2,1,7,Básico,Trimestral,995,11,Não
20,Masculino,58,1,1,18,Prêmio,Anual,859,16,Não
33,Masculino,54,7,2,5,Prêmio,Anual,929,13,Não
25,Masculino,56,10,1,7,Prêmio,Anual,550,10,Não
44,Masculino,12,10,3,17,Prêmio,Trimestral,869,8,Não
34,Masculino,5,6,1,11,Prêmio,Anual,762,2,Não
28,Feminino,46,4,2,13,Prêmio,Trimestral,801,15,Não
30,Feminino,30,10,3,12,Padrão,Anual,611,8,Não
46,Feminino,36,9,0,3,Básico,Anual,871,2,Não
27,Feminino,31,10,2,8,Padrão,Trimestral,968,4,Não
34,Masculino,59,5,0,11,Básico,Trimestral,924,4,Não
35,Feminino,27,6,1,11,Prêmio,Trimestral,627,15,Não
39,Masculino,32,9,1,5,Padrão,Trimestral,741,12,Não
31,Feminino,39,6,2,15,Básico,Anual,970,13,Não
44,Masculino,60,10,4,11,Básico,Trimestral,613,6,Não
29,Masculino,57,6,0,18,Padrão,Anual,995,14,Não
48,Feminino,10,1,1,15,Padrão,Anual,515,9,Não
28,Masculino,8,8,0,5,Prêmio,Anual,702,28,Não
46,Masculino,43,7,0,20,Básico,Trimestral,986,7,Não
41,Feminino,35,4,1,18,Prêmio,Trimestral,768,12,Não
45,Masculino,53,1,0,11,Padrão,Trimestral,844,10,Não
38,Masculino,25,10,3,0,Padrão,Anual,915,6,Não
31,Masculino,58,6,0,5,Prêmio,Anual,550,27,Não
40,Masculino,3,3,4,12,Prêmio,Anual,633,3,Não
43,Feminino,54,9,2,20,Básico,Anual,543,5,Não
45,Feminino,5,2,0,9,Prêmio,Trimestral,550,3,Não
38,Feminino,48,4,2,1,Prêmio,Trimestral,873,12,Não
43,Masculino,31,3,4,19,Prêmio,Trimestral,626,16,Não
47,Feminino,37,3,2,1,Padrão,Anual,761,4,Não
20,Feminino,44,6,2,13,Básico,Anual,916,14,Não
31,Masculino,48,4,1,14,Prêmio,Trimestral,708,20,Não
33,Masculino,50,7,1,12,Padrão,Anual,580,13,Não
43,Feminino,48,7,3,13,Padrão,Trimestral,903,12,Não
35,Masculino,25,9,0,3,Básico,Anual,963,10,Não
45,Feminino,44,2,0,12,Padrão,Anual,853,11,Não
22,Masculino,42,3,1,6,Padrão,Trimestral,964,3,Não
28,Feminino,33,2,0,11,Básico,Trimestral,920,7,Não
34,Masculino,29,5,2,18,Básico,Anual,713,18,Não
44,Masculino,51,1,1,15,Padrão,Anual,669,23,Não
38,Masculino,11,4,1,17,Padrão,Trimestral,782,20,Não
38,Masculino,55,3,1,17,Prêmio,Anual,591,20,Não
45,Masculino,38,9,1,8,Prêmio,Anual,727,2,Não
42,Masculino,54,8,0,0,Básico,Trimestral,704,7,Não
39,Feminino,9,8,0,14,Básico,Trimestral,682,1,Não
23,Feminino,6,6,0,16,Básico,Trimestral,611,15,Não
39,Masculino,41,6,2,2,Prêmio,Anual,876,19,Não
50,Masculino,26,5,4,2,Padrão,Trimestral,520,4,Não
33,Masculino,50,6,2,13,Básico,Anual,852,8,Não
50,Feminino,36,8,2,8,Prêmio,Anual,645,14,Não
37,Feminino,35,10,2,10,Prêmio,Anual,561,15,Não
45,Feminino,60,1,2,10,Padrão,Anual,998,11,Não
50,Feminino,43,5,4,2,Básico,Trimestral,855,7,Não
50,Masculino,40,9,0,1,Básico,Anual,856,30,Não
22,Feminino,42,7,2,18,Prêmio,Trimestral,798,3,Não
48,Feminino,35,9,2,15,Padrão,Anual,502,14,Não
46,Feminino,21,10,1,4,Padrão,Anual,709,12,Não
28,Masculino,40,2,2,11,Prêmio,Anual,540,11,Não
49,Feminino,46,9,2,4,Básico,Anual,634,14,Não
49,Feminino,59,9,0,3,Prêmio,Anual,896,13,Não
42,Masculino,42,10,4,13,Prêmio,Anual,730,30,Não
40,Feminino,54,7,2,6,Básico,Trimestral,774,13,Não
48,Feminino,8,8,2,3,Padrão,Trimestral,700,1,Não
32,Masculino,47,4,3,14,Básico,Anual,501,15,Não
48,Feminino,56,4,4,5,Prêmio,Trimestral,769,7,Não
38,Masculino,25,2,1,12,Básico,Trimestral,518,17,Não
47,Masculino,5,4,1,20,Padrão,Anual,702,21,Não
37,Feminino,47,7,3,2,Prêmio,Trimestral,993,5,Não
35,Masculino,60,7,1,15,Básico,Anual,755,19,Não
27,Feminino,50,6,1,0,Básico,Anual,557,6,Não
21,Feminino,39,6,2,9,Básico,Anual,823,9,Não
47,Masculino,40,2,4,3,Prêmio,Trimestral,682,4,Não
43,Masculino,10,1,1,10,Básico,Anual,571,23,Não
19,Feminino,1,9,1,9,Padrão,Anual,604,8,Não
33,Feminino,51,2,0,2,Básico,Trimestral,869,14,Não
34,Masculino,52,2,2,14,Prêmio,Anual,531,2,Não
31,Masculino,52,7,3,11,Prêmio,Anual,726,9,Não
26,Feminino,9,8,0,10,Básico,Trimestral,726,15,Não
23,Masculino,47,7,0,15,Prêmio,Trimestral,920,8,Não
19,Masculino,44,9,1,18,Padrão,Trimestral,786,17,Não
46,Masculino,29,9,3,13,Básico,Trimestral,768,1,Não
43,Feminino,10,2,1,16,Prêmio,Trimestral,806,11,Não
38,Masculino,18,10,1,10,Básico,Trimestral,755,13,Não
41,Masculino,56,8,2,14,Padrão,Trimestral,727,12,Não
47,Masculino,39,4,0,16,Padrão,Anual,866,18,Não
40,Masculino,50,3,4,6,Padrão,Trimestral,587,22,Não
28,Masculino,30,8,2,11,Padrão,Trimestral,705,19,Não
46,Feminino,49,2,0,4,Básico,Anual,832,5,Não
36,Masculino,50,1,3,13,Prêmio,Anual,814,25,Não
26,Masculino,23,10,2,15,Padrão,Trimestral,966,16,Não
42,Masculino,54,5,2,5,Prêmio,Anual,994,14,Não
38,Masculino,55,7,1,0,Básico,Anual,758,1,Não
41,Masculino,44,4,0,17,Prêmio,Trimestral,617,22,Não
42,Feminino,28,6,4,14,Básico,Trimestral,750,2,Não
26,Masculino,42,10,1,0,Básico,Trimestral,766,29,Não
26,Masculino,11,5,2,10,Padrão,Anual,507,18,Não
45,Masculino,25,1,2,18,Básico,Anual,774,18,Não
34,Masculino,34,8,0,2,Padrão,Anual,836,18,Não
20,Masculino,26,4,0,8,Básico,Trimestral,669,17,Não
49,Masculino,37,7,2,4,Básico,Anual,553,25,Não
35,Masculino,53,4,3,14,Básico,Trimestral,771,23,Não
39,Masculino,36,4,3,6,Prêmio,Anual,944,9,Não
37,Masculino,34,6,1,19,Padrão,Trimestral,514,19,Não
32,Masculino,58,9,0,20,Prêmio,Trimestral,885,2,Não
44,Masculino,48,8,0,13,Básico,Anual,630,24,Não
38,Masculino,54,9,1,5,Padrão,Anual,685,10,Não
20,Feminino,38,1,1,1,Básico,Anual,554,13,Não
18,Masculino,46,5,1,20,Prêmio,Trimestral,643,3,Não
18,Masculino,49,7,1,4,Básico,Anual,752,10,Não
27,Masculino,4,4,1,4,Prêmio,Anual,612,1,Não
42,Masculino,32,9,0,1,Básico,Trimestral,672,7,Não
25,Feminino,57,1,0,6,Padrão,Anual,507,3,Não
34,Feminino,5,7,3,13,Padrão,Anual,764,2,Não
23,Masculino,8,3,2,13,Padrão,Trimestral,812,12,Não
49,Feminino,3,4,0,14,Prêmio,Trimestral,849,13,Não
48,Masculino,41,3,0,2,Básico,Trimestral,965,6,Não
34,Masculino,38,2,2,9,Básico,Anual,613,26,Não
50,Masculino,59,3,2,6,Prêmio,Trimestral,884,15,Não
39,Feminino,5,2,3,17,Padrão,Anual,565,12,Não
37,Feminino,58,4,2,11,Prêmio,Anual,941,15,Não
35,Masculino,25,8,0,20,Prêmio,Trimestral,678,18,Não
36,Masculino,41,1,1,13,Prêmio,Trimestral,786,30,Não
37,Masculino,29,9,0,8,Padrão,Anual,777,18,Não
34,Masculino,53,2,0,10,Prêmio,Anual,880,5,Não
35,Masculino,37,5,2,16,Prêmio,Trimestral,517,2,Não
47,Feminino,47,3,1,6,Padrão,Anual,885,11,Não
36,Feminino,49,8,1,15,Básico,Anual,844,8,Não
49,Masculino,54,2,0,8,Padrão,Trimestral,830,2,Não
50,Masculino,27,5,4,5,Prêmio,Trimestral,923,2,Não
44,Masculino,29,8,3,6,Prêmio,Anual,820,14,Não
50,Feminino,55,6,3,11,Padrão,Anual,897,7,Não
26,Feminino,55,2,0,7,Prêmio,Anual,513,6,Não
34,Masculino,11,7,2,17,Prêmio,Trimestral,977,21,Não
41,Masculino,10,8,0,14,Prêmio,Anual,577,20,Não
42,Masculino,48,2,3,2,Padrão,Trimestral,676,25,Não
47,Feminino,2,2,2,19,Padrão,Trimestral,949,15,Não
34,Feminino,34,1,0,17,Básico,Trimestral,702,9,Não
28,Feminino,6,7,2,20,Padrão,Trimestral,663,6,Não
26,Masculino,49,10,2,3,Padrão,Trimestral,984,6,Não
43,Masculino,41,3,2,1,Prêmio,Anual,971,24,Não
31,Feminino,34,5,2,16,Básico,Trimestral,500,13,Não
33,Masculino,41,6,1,8,Padrão,Trimestral,721,22,Não
45,Masculino,43,5,0,11,Prêmio,Trimestral,818,3,Não
24,Masculino,10,8,1,12,Prêmio,Anual,936,13,Não
50,Feminino,44,2,0,8,Prêmio,Anual,977,15,Não
40,Masculino,45,10,3,3,Prêmio,Anual,690,18,Não
32,Masculino,53,10,3,18,Prêmio,Trimestral,883,4,Não
45,Masculino,42,7,2,18,Básico,Trimestral,935,18,Não
29,Masculino,47,3,0,14,Básico,Anual,571,26,Não
50,Feminino,57,2,1,0,Básico,Trimestral,566,11,Não
36,Masculino,39,9,2,4,Prêmio,Anual,648,27,Não
20,Masculino,37,1,2,3,Prêmio,Anual,912,8,Não
43,Masculino,55,1,1,7,Prêmio,Anual,507,28,Não
40,Masculino,41,6,4,5,Padrão,Trimestral,570,2,Não
48,Feminino,29,4,4,9,Padrão,Anual,673,7,Não
32,Feminino,34,6,2,19,Padrão,Anual,789,12,Não
30,Masculino,52,9,0,16,Padrão,Trimestral,553,11,Não
27,Feminino,54,3,0,7,Prêmio,Trimestral,720,1,Não
48,Masculino,1,1,2,3,Prêmio,Anual,989,9,Não
25,Masculino,1,8,1,3,Prêmio,Anual,689,10,Não
28,Masculino,1,6,2,14,Padrão,Trimestral,607,23,Não
41,Masculino,54,7,4,11,Padrão,Trimestral,873,17,Não
30,Masculino,26,8,1,15,Prêmio,Anual,546,30,Não
18,Masculino,41,2,0,20,Básico,Trimestral,547,17,Não
45,Masculino,40,9,3,1,Padrão,Anual,653,16,Não
38,Feminino,26,10,3,0,Padrão,Trimestral,606,8,Não
45,Feminino,40,9,4,16,Padrão,Trimestral,694,10,Não
42,Feminino,27,3,3,8,Padrão,Anual,507,8,Não
32,Masculino,49,2,1,6,Padrão,Trimestral,646,29,Não
44,Feminino,57,9,2,14,Básico,Anual,955,13,Não
45,Feminino,1,2,3,5,Padrão,Trimestral,800,7,Não
40,Feminino,49,9,4,6,Padrão,Anual,845,12,Não
34,Masculino,55,1,2,15,Básico,Trimestral,876,8,Não
21,Masculino,29,3,0,15,Básico,Trimestral,608,2,Não
42,Feminino,38,4,2,18,Básico,Anual,710,10,Não
50,Masculino,44,6,1,11,Básico,Trimestral,569,21,Não
32,Feminino,53,7,0,0,Básico,Anual,687,13,Não
40,Feminino,31,1,4,4,Padrão,Anual,788,8,Não
50,Masculino,47,1,1,3,Padrão,Trimestral,726,18,Não
49,Feminino,26,5,4,18,Básico,Trimestral,832,9,Não
44,Masculino,52,3,2,2,Básico,Anual,822,7,Não
47,Masculino,22,10,0,13,Padrão,Trimestral,704,10,Não
46,Masculino,37,10,1,12,Padrão,Anual,598,6,Não
42,Feminino,26,6,3,10,Básico,Anual,674,9,Não
36,Feminino,41,1,1,16,Padrão,Trimestral,657,8,Não
48,Masculino,7,10,3,18,Prêmio,Trimestral,847,22,Não
43,Masculino,54,7,2,3,Prêmio,Anual,637,28,Não
40,Masculino,6,1,3,18,Prêmio,Anual,627,20,Não
43,Masculino,32,8,3,8,Padrão,Anual,558,6,Não
34,Masculino,54,3,0,6,Básico,Trimestral,937,7,Não
28,Feminino,57,10,1,5,Básico,Anual,742,5,Não
49,Masculino,8,2,2,7,Prêmio,Anual,767,17,Não
37,Masculino,37,7,1,16,Básico,Anual,995,17,Não
37,Feminino,11,3,1,0,Prêmio,Trimestral,912,4,Não
46,Masculino,35,10,1,4,Básico,Trimestral,845,4,Não
41,Feminino,11,5,3,18,Básico,Trimestral,757,10,Não
37,Masculino,38,7,2,11,Padrão,Anual,527,20,Não
39,Masculino,48,1,0,1,Básico,Anual,798,21,Não
21,Feminino,39,7,1,18,Padrão,Anual,659,15,Não
39,Feminino,11,5,1,10,Prêmio,Trimestral,921,3,Não
45,Feminino,4,4,2,1,Padrão,Trimestral,712,6,Não
38,Feminino,60,4,1,7,Padrão,Trimestral,689,10,Não
45,Masculino,31,9,4,0,Padrão,Anual,815,6,Não
48,Masculino,5,10,4,11,Padrão,Anual,530,29,Não
28,Masculino,33,10,0,15,Prêmio,Anual,832,20,Não
33,Feminino,47,6,0,13,Básico,Anual,743,14,Não
32,Masculino,11,2,2,19,Prêmio,Trimestral,554,16,Não
44,Masculino,8,8,0,19,Padrão,Trimestral,725,5,Não
44,Feminino,50,1,0,17,Básico,Anual,631,13,Não
31,Feminino,54,7,2,16,Prêmio,Anual,698,8,Não
41,Masculino,25,5,4,3,Padrão,Anual,634,3,Não
41,Masculino,58,8,0,19,Básico,Trimestral,767,15,Não
26,Masculino,38,1,2,13,Prêmio,Anual,599,13,Não
23,Masculino,47,3,0,7,Prêmio,Trimestral,806,18,Não
36,Masculino,51,5,0,9,Padrão,Trimestral,545,26,Não
35,Masculino,57,1,3,8,Padrão,Anual,611,15,Não
40,Masculino,25,9,4,14,Básico,Anual,877,14,Não
48,Masculino,43,1,3,3,Básico,Trimestral,971,6,Não
35,Masculino,9,6,1,20,Prêmio,Trimestral,818,2,Não
38,Masculino,60,6,0,18,Prêmio,Trimestral,717,7,Não
45,Masculino,25,8,4,1,Prêmio,Anual,806,12,Não
40,Masculino,38,10,0,2,Padrão,Anual,691,2,Não
30,Masculino,47,7,1,13,Básico,Trimestral,777,28,Não
29,Masculino,56,4,1,19,Prêmio,Trimestral,712,10,Não
31,Masculino,31,8,0,14,Prêmio,Anual,856,15,Não
39,Masculino,9,9,2,1,Prêmio,Trimestral,828,29,Não
32,Masculino,60,4,0,15,Básico,Anual,593,14,Não
30,Masculino,46,5,3,20,Básico,Trimestral,827,2,Não
21,Masculino,8,8,2,11,Básico,Anual,772,17,Não
22,Feminino,25,4,2,15,Prêmio,Trimestral,568,9,Não
18,Masculino,16,10,1,2,Prêmio,Trimestral,948,25,Não
33,Masculino,38,1,3,8,Prêmio,Anual,638,18,Não
33,Masculino,7,6,3,16,Básico,Trimestral,971,16,Não
41,Feminino,54,10,1,4,Padrão,Trimestral,877,8,Não
39,Feminino,37,8,1,11,Básico,Anual,931,2,Não
23,Feminino,7,9,2,3,Padrão,Anual,799,7,Não
28,Masculino,56,7,0,20,Padrão,Trimestral,549,19,Não
43,Masculino,29,8,4,15,Prêmio,Anual,943,7,Não
34,Masculino,1,1,0,14,Prêmio,Trimestral,665,27,Não
33,Feminino,48,8,2,8,Prêmio,Anual,768,8,Não
22,Masculino,53,5,2,12,Básico,Anual,769,20,Não
28,Masculino,37,2,0,1,Básico,Anual,868,10,Não
30,Masculino,11,2,3,14,Padrão,Trimestral,733,17,Não
34,Masculino,34,2,1,20,Básico,Trimestral,615,16,Não
40,Masculino,47,10,4,4,Prêmio,Trimestral,756,24,Não
48,Feminino,7,10,4,4,Básico,Trimestral,783,15,Não
26,Masculino,45,6,0,8,Prêmio,Trimestral,682,4,Não
33,Feminino,8,9,0,5,Básico,Anual,631,7,Não
25,Masculino,30,7,1,7,Básico,Trimestral,533,2,Não
32,Masculino,3,10,0,3,Prêmio,Trimestral,914,8,Não
45,Feminino,48,1,2,3,Prêmio,Trimestral,609,8,Não
38,Feminino,20,10,1,9,Prêmio,Trimestral,888,5,Não
25,Masculino,1,5,0,13,Prêmio,Anual,670,8,Não
40,Masculino,34,9,3,16,Básico,Trimestral,980,23,Não
36,Feminino,45,7,3,11,Básico,Trimestral,928,8,Não
